allow_customer_reviews,attribute_1_global,attribute_1_name,attribute_1_values,attribute_1_visible,attribute_2_global,attribute_2_name,attribute_2_values,attribute_2_visible,backorders_allowed,button_text,categories,cross_sells,currency,date_sale_price_ends,date_sale_price_starts,description,download_1_URL,download_1_name,download_2_URL,download_2_name,download_expiry_days,download_limit,external_URL,grouped_products,height,images,in_stock,is_featured,length,meta__wpcom_is_markdown,name,parent,position,published,purchase_note,regular_price,sale_price,shipping_class,short_description,sku,sold_individually,stock,tags,tax_class,tax_status,upsells,url,visibility_in_catalog,weight,width
,,Kleur,"Zwart, donkerpaars, lichtgrijs, donkerbruin, turquoise, kobaltblauw, Petrol, oudroze, marineblauw, bordeauxrood, Wit, Donkerstaalblauw, lichtbruin, Dieprose, lichtroze, zand, fushiaroze, okergeel, lichtblauw, Bruin, Donkerrood, Roze, donkergroen, donkerbeige, Creme, Rood, Lila, babyroze, Middengrijs, Gemêleerd Lichtgrijs",,,,,,,,Home > Hijab & hijab accessoires > Sjaals,,EUR,,,,,,,,,,,,,"https://static.itijara.eu/11231-medium_default/jersey-sjaal-ribbel.jpg,https://static.itijara.eu/11240-medium_default/jersey-sjaal-ribbel.jpg,https://static.itijara.eu/11232-medium_default/jersey-sjaal-ribbel.jpg,https://static.itijara.eu/11233-medium_default/jersey-sjaal-ribbel.jpg,https://static.itijara.eu/11234-medium_default/jersey-sjaal-ribbel.jpg,https://static.itijara.eu/11235-medium_default/jersey-sjaal-ribbel.jpg,https://static.itijara.eu/11236-medium_default/jersey-sjaal-ribbel.jpg,https://static.itijara.eu/11237-medium_default/jersey-sjaal-ribbel.jpg,https://static.itijara.eu/11238-medium_default/jersey-sjaal-ribbel.jpg,https://static.itijara.eu/11239-medium_default/jersey-sjaal-ribbel.jpg,https://static.itijara.eu/11241-medium_default/jersey-sjaal-ribbel.jpg,https://static.itijara.eu/11231-large_default/jersey-sjaal-ribbel.jpg,https://static.itijara.eu/11240-large_default/jersey-sjaal-ribbel.jpg,https://static.itijara.eu/11232-large_default/jersey-sjaal-ribbel.jpg",,,,,Jersey Sjaal Ribbel,,,1,,None,4.95,,None,158,,,,,,,https://www.libasi.nl/sjaals/6555-2983-jersey-sjaal-ribbel.html#/158-kleur-zwart,,,
,,Kleur,"Zwart, donkergrijs, donkerpaars, lichtgrijs, Donkergrasgroen, Wit, lichtbruin, Bruin, Donkerrood, Donkerrose, babyroze, Khaki",,,,,,,,Home > Hijab & hijab accessoires > Sjaals,,EUR,,,,,,,,,,,,,"https://static.itijara.eu/10210-medium_default/silk-look-pashmina-sjaal.jpg,https://static.itijara.eu/10201-medium_default/silk-look-pashmina-sjaal.jpg,https://static.itijara.eu/10210-large_default/silk-look-pashmina-sjaal.jpg,https://static.itijara.eu/10201-large_default/silk-look-pashmina-sjaal.jpg",,,,,Silk Look Pashmina Sjaal,,,1,,None,7.5,,"Mooie dunne Pashmina sjaal, gemaakt van ondoorzichtige stevige, maar zachte stof. De sjaal heeft een zeer mooie en luxe zijdeglans.",158,,,,,,,https://www.libasi.nl/sjaals/5978-2508-silk-look-pashmina-sjaal.html#/158-kleur-zwart,,,
,,Kleur,"Zwart, oudroze, marineblauw, lichtbruin, Donkerrood, Staalblauw",,,,,,,,Home > Hijab & hijab accessoires > Sjaals,,EUR,,,,,,,,,,,,,"https://static.itijara.eu/10276-medium_default/sjaal-motief-bloemen.jpg,https://static.itijara.eu/10277-medium_default/sjaal-motief-bloemen.jpg,https://static.itijara.eu/10276-large_default/sjaal-motief-bloemen.jpg,https://static.itijara.eu/10277-large_default/sjaal-motief-bloemen.jpg",,,,,Sjaal Motief Bloemen,,,1,,None,4.95,,None,158,,,,,,,https://www.libasi.nl/sjaals/6009-2677-sjaal-motief-bloemen.html#/158-kleur-zwart,,,
,,Kleur,"donkergrijs, lichtgrijs, lichtbruin, Taupe, zand, Bruin, Donkerrood, lichtgroen, Khaki",,,,,,,,Home > Hijab & hijab accessoires > Sjaals,,EUR,,,,,,,,,,,,,"https://static.itijara.eu/10204-medium_default/sjaal-ribbel-stretch-premium.jpg,https://static.itijara.eu/10207-medium_default/sjaal-ribbel-stretch-premium.jpg,https://static.itijara.eu/10205-medium_default/sjaal-ribbel-stretch-premium.jpg,https://static.itijara.eu/10206-medium_default/sjaal-ribbel-stretch-premium.jpg,https://static.itijara.eu/10204-large_default/sjaal-ribbel-stretch-premium.jpg,https://static.itijara.eu/10207-large_default/sjaal-ribbel-stretch-premium.jpg,https://static.itijara.eu/10205-large_default/sjaal-ribbel-stretch-premium.jpg",,,,,Sjaal Ribbel Stretch Premium,,,1,,None,7.95,,Kwalitatieve stretch sjaal met een mooie ribbelstructuur. De sjaal is van het in Turkije bekende A merk voor hoofddoeken,160,,,,,,,https://www.libasi.nl/sjaals/5979-2501-sjaal-ribbel-stretch-premium.html#/160-kleur-donkergrijs,,,
,,Kleur,"Zwart, donkergrijs, lichtgrijs, Donkergrijspaars, marineblauw, lichtbruin, Gebroken wit, zand, Donkerrood, Roze, lichtgroen, Creme, Staalblauw, babyroze, Indisch Rood, Legergroen, Khaki",,,,,,,,Home > Hijab & hijab accessoires > Sjaals,,EUR,,,,,,,,,,,,,"https://static.itijara.eu/10163-medium_default/pom-pom-sjaal.jpg,https://static.itijara.eu/10164-medium_default/pom-pom-sjaal.jpg,https://static.itijara.eu/10165-medium_default/pom-pom-sjaal.jpg,https://static.itijara.eu/10166-medium_default/pom-pom-sjaal.jpg,https://static.itijara.eu/10168-medium_default/pom-pom-sjaal.jpg,https://static.itijara.eu/10169-medium_default/pom-pom-sjaal.jpg,https://static.itijara.eu/10170-medium_default/pom-pom-sjaal.jpg,https://static.itijara.eu/10163-large_default/pom-pom-sjaal.jpg,https://static.itijara.eu/10164-large_default/pom-pom-sjaal.jpg,https://static.itijara.eu/10165-large_default/pom-pom-sjaal.jpg",,,,,Pom Pom Sjaal,,,1,,None,4.95,,Nieuwe (2020) Model Pom Pom Sjaal. Wereldwijde Hoofddoek trend.,158,,,,,,,https://www.libasi.nl/sjaals/5961-2337-pom-pom-sjaal.html#/158-kleur-zwart,,,
,,Kleur,"Zwart, lichtgrijs, marineblauw, Wit, Taupe, donkerbeige, Poederroze",,,,,,,,Home > Hijab & hijab accessoires > Sjaals,,EUR,,,,,,,,,,,,,"https://static.itijara.eu/6115-medium_default/sjaal-glitter-haartjes.jpg,https://static.itijara.eu/6116-medium_default/sjaal-glitter-haartjes.jpg,https://static.itijara.eu/6115-large_default/sjaal-glitter-haartjes.jpg,https://static.itijara.eu/6116-large_default/sjaal-glitter-haartjes.jpg",,,,,Sjaal Glitter Haartjes,,,1,,"6,95",6.26,,None,158,,,,,,,https://www.libasi.nl/sjaals/3479-1465-sjaal-glitter-haartjes.html#/158-kleur-zwart,,,
,,Kleur,"zilver, goud",,,,,,,,Home > Hijab & hijab accessoires > Sjaals,,EUR,,,Pashmina met zijde-look. ideaal voor op een feest.,,,,,,,,,,https://static.itijara.eu/5018-large_default/pashmina-glans.jpg,,,,,Pashmina Glans,,,1,,None,6,,Pashmina met zijde-look. ideaal voor op een feest.,244,,,,,,,https://www.libasi.nl/sjaals/2878-773-pashmina-glans.html#/244-kleur-goud,,,
,,Kleur,"Zwart, lichtgrijs, kobaltblauw, Donkergrasgroen, oudroze, marineblauw, bordeauxrood, Wit, Beige, Gebroken wit, Dieprose, mintgroen, zand, zalmroze, okergeel, Grijs, Donkercyaan, Perzikrose, Rood, Staalblauw, Grijspaars, babyroze, Legergroen, Khaki, Nachtblauw, Cyaan",,,,,,,,Home > Hijab & hijab accessoires > Sjaals,,EUR,,,,,,,,,,,,,"https://static.itijara.eu/10211-medium_default/zijdeglans-sjaal.jpg,https://static.itijara.eu/11043-medium_default/zijdeglans-sjaal.jpg,https://static.itijara.eu/10200-medium_default/zijdeglans-sjaal.jpg,https://static.itijara.eu/10203-medium_default/zijdeglans-sjaal.jpg,https://static.itijara.eu/10211-large_default/zijdeglans-sjaal.jpg,https://static.itijara.eu/11043-large_default/zijdeglans-sjaal.jpg,https://static.itijara.eu/10200-large_default/zijdeglans-sjaal.jpg",,,,,Zijdeglans Sjaal,,,1,,None,5.95,,Zeer mooie en luxe sjaal met een zijdeglans. De stof heeft sterke gelijkenissen met authentieke zijde en is anders dan de glans van satijn.,158,,,,,,,https://www.libasi.nl/sjaals/5976-2493-zijdeglans-sjaal.html#/158-kleur-zwart,,,
,,Kleur,"Zwart, lichtbruin",,,,,,,,Home > Hijab & hijab accessoires > Sjaals,,EUR,,,Pashmina Sjaal met mooie versiering erop geborduurd.,,,,,,,,,,"https://static.itijara.eu/6112-medium_default/pashmina-sjaal-geborduurd.jpg,https://static.itijara.eu/6111-medium_default/pashmina-sjaal-geborduurd.jpg,https://static.itijara.eu/6110-medium_default/pashmina-sjaal-geborduurd.jpg,https://static.itijara.eu/6112-large_default/pashmina-sjaal-geborduurd.jpg,https://static.itijara.eu/6111-large_default/pashmina-sjaal-geborduurd.jpg,https://static.itijara.eu/6110-large_default/pashmina-sjaal-geborduurd.jpg",,,,,Pashmina Sjaal - Geborduurd,,,1,,"3,95",3.56,,None,158,,,,,,,https://www.libasi.nl/sjaals/3477-1437-pashmina-sjaal-geborduurd.html#/158-kleur-zwart,,,
,,Kleur,"donkerpaars, lichtgrijs, Beige, Gebroken wit, mosgroen",,,,,,,,Home > Hijab & hijab accessoires > Sjaals,,EUR,,,"Jersey sjaal met een licht glanzende stof. Het gaat hier om een stretch stof (zoals andere jersey). Het is een zeer stevige, kwalitatieve stof met een zeer goede stretch.",,,,,,,,,,"https://static.itijara.eu/6120-medium_default/jersey-sjaal-glans.jpg,https://static.itijara.eu/6121-medium_default/jersey-sjaal-glans.jpg,https://static.itijara.eu/6122-medium_default/jersey-sjaal-glans.jpg,https://static.itijara.eu/6120-large_default/jersey-sjaal-glans.jpg,https://static.itijara.eu/6121-large_default/jersey-sjaal-glans.jpg,https://static.itijara.eu/6122-large_default/jersey-sjaal-glans.jpg",,,,,Jersey Sjaal - Glans,,,1,,"5,95",5.36,,None,162,,,,,,,https://www.libasi.nl/sjaals/3482-1513-jersey-sjaal-glans.html#/162-kleur-lichtgrijs,,,
,,Kleur,"Donkergrasgroen, donkergroen",,,,,,,,Home > Hijab & hijab accessoires > Sjaals,,EUR,,,"Mooie Sjaal met een heel erg licht glans, wat het een luxere uitstraling geeft.",,,,,,,,,,https://static.itijara.eu/5450-large_default/sjaal-ribbel-met-lichte-glans.jpg,,,,,Sjaal Ribbel met Lichte Glans,,,1,,"5,00",4.5,,None,212,,,,,,,https://www.libasi.nl/sjaals/3036-1214-sjaal-ribbel-met-lichte-glans.html#/212-kleur-donkergroen,,,
,,Kleur,"Zwart, marineblauw, Wit, Donkerrood, Rood",,,,,,,,Home > Hijab & hijab accessoires > Sjaals,,EUR,,,,,,,,,,,,,"https://static.itijara.eu/4974-medium_default/pashmina-haartjes.jpg,https://static.itijara.eu/4975-medium_default/pashmina-haartjes.jpg,https://static.itijara.eu/4974-large_default/pashmina-haartjes.jpg,https://static.itijara.eu/4975-large_default/pashmina-haartjes.jpg",1,,,,Pashmina - Haartjes,,,1,,None,5.5,,Pashmina met kleine zachte haartjes in plaats van de gebruikelijke touwtjes.,302,,,,,,,https://www.libasi.nl/sjaals/2872-745-pashmina-haartjes.html#/302-kleur-rood,,,
,,Kleur,"Zwart, kobaltblauw, Petrol, bordeauxrood, Wit, Taupe, Dieprose, zalmroze, lichtblauw, Bruin, donkergroen, Geel, Creme, Paars, Perzikrose, Rood, Lila, Appelgroen, babyroze, Gemêleerd Lichtgrijs",,,,,,,,Home > Hijab & hijab accessoires > Kapjes & Mouwtjes,,EUR,,,Formaat: 24 x 30 cm Gewicht: 30 gram Bijzonderheid: Extra goede kwaliteit Materiaal: Modal,,,,,,,,,,"https://static.itijara.eu/11242-medium_default/libasi-haarband-kapje.jpg,https://static.itijara.eu/11245-medium_default/libasi-haarband-kapje.jpg,https://static.itijara.eu/11242-large_default/libasi-haarband-kapje.jpg,https://static.itijara.eu/11245-large_default/libasi-haarband-kapje.jpg",,,,,Libasi Haarband Kapje,,,1,,None,2.5,,"Deze haarband hebben wij zelf en speciaal geïmporteerd, vanwege zijn goede kwaliteit. Het is dus van betere kwaliteit dan u ergens anders in Nederland kan vinden. De normale haarbanden verkopen wij ook en zijn van mindere kwaliteit en dus ook goedkoper:",158,,,,,,,https://www.libasi.nl/kapjes-mouwtjes/6556-3010-libasi-haarband-kapje.html#/158-kleur-zwart,,,
,,Kleur,"Zwart, donkerblauw, donkergrijs, donkerpaars, lichtgrijs, donkerbruin, turquoise, kobaltblauw, olijfgroen, Donkergrasgroen, Donkergrijspaars, Petrol, marineblauw, bordeauxrood, Wit, Donkerstaalblauw, lichtbruin, Dieprose, zeegroen, zalmroze, Bruin, Grijs, donkergroen, Perzikrose, Lichtstaalblauw, Rood, Appelgroen, Oranje, Grijspaars, Lichtgeel, Framboosrood",,,,,,,,Home > Hijab & hijab accessoires > Sjaals,,EUR,,,,,,,,,,,,,"https://static.itijara.eu/1642-medium_default/sjaal-crepe-chiffon.jpg,https://static.itijara.eu/10195-medium_default/sjaal-crepe-chiffon.jpg,https://static.itijara.eu/1642-large_default/sjaal-crepe-chiffon.jpg,https://static.itijara.eu/10195-large_default/sjaal-crepe-chiffon.jpg",,,,,Sjaal Crepe Chiffon,,,1,,None,3.95,,None,158,,,,,,,https://www.libasi.nl/sjaals/881-534-sjaal-crepe-chiffon.html#/158-kleur-zwart,,,
,,Kleur,"Zwart, donkergrijs, lichtgrijs, marineblauw, lichtroze, mosgroen, donkerbeige",,,,,,,,Home > Hijab & hijab accessoires > Sjaals,,EUR,,,Chiffon sjaal met een lichte gouden glitter.,,,,,,,,,,"https://static.itijara.eu/5471-medium_default/sjaal-chiffon-met-glitter.jpg,https://static.itijara.eu/7182-medium_default/sjaal-chiffon-met-glitter.jpg,https://static.itijara.eu/7183-medium_default/sjaal-chiffon-met-glitter.jpg,https://static.itijara.eu/5471-large_default/sjaal-chiffon-met-glitter.jpg,https://static.itijara.eu/7182-large_default/sjaal-chiffon-met-glitter.jpg,https://static.itijara.eu/7183-large_default/sjaal-chiffon-met-glitter.jpg",1,,,,Sjaal Chiffon met Glitter,,,1,,"5,00",4.5,,None,158,,,,,,,https://www.libasi.nl/sjaals/3047-1217-sjaal-chiffon-met-glitter.html#/158-kleur-zwart,,,
,,None,,,,,,,,,Home > Hijab & hijab accessoires > Hoofddoeken,,EUR,,,,,,,,,,,,,https://static.itijara.eu/10280-large_default/satijnen-hoofddoek-met-print-lichtgrijs.jpg,,,,,Satijnen Hoofddoek met Print Lichtgrijs,,,1,,None,4.95,,None,6011,,,,,,,https://www.libasi.nl/hoofddoeken/6011-satijnen-hoofddoek-met-print-lichtgrijs.html,,,
,,Kleur,"Gebroken wit, Geelbruin",,,,,,,,Home > Hijab & hijab accessoires > Sjaals,,EUR,,,,,,,,,,,,,"https://static.itijara.eu/6118-medium_default/jersey-sjaal-met-parels.jpg,https://static.itijara.eu/6119-medium_default/jersey-sjaal-met-parels.jpg,https://static.itijara.eu/6118-large_default/jersey-sjaal-met-parels.jpg,https://static.itijara.eu/6119-large_default/jersey-sjaal-met-parels.jpg",1,,,,Jersey Sjaal met Parels,,,1,,"4,95",4.46,,None,396,,,,,,,https://www.libasi.nl/sjaals/3481-1501-jersey-sjaal-met-parels.html#/396-kleur-geelbruin,,,
,,Hoofddoek Kleur,"Zwart, Beige, Fushia, Donkerstaalblauw, Khaki, Dieproze, Kobaltblauw, Donkerrood, Aubergine, Marineblauw, Lichtgrijs, Donkergroen, Taupe, Perzikroze, Rood, Zalmroze, Babyblauw, Okergeel, Donkergrasgroen, Oudroze, Paars, Lichtbruin, Donkerbruin, Donkergrijs",,,,,,,,Home > Hijab & hijab accessoires > Instant & Amira,,EUR,,,Formaat: 180 x 75 cm Gewicht: 130 gram  ,,,,,,,,,,"https://static.itijara.eu/10399-medium_default/instant-hijab-chiffon-.jpg,https://static.itijara.eu/10400-medium_default/instant-hijab-chiffon-.jpg,https://static.itijara.eu/10401-medium_default/instant-hijab-chiffon-.jpg,https://static.itijara.eu/10402-medium_default/instant-hijab-chiffon-.jpg,https://static.itijara.eu/10403-medium_default/instant-hijab-chiffon-.jpg,https://static.itijara.eu/10399-large_default/instant-hijab-chiffon-.jpg,https://static.itijara.eu/10400-large_default/instant-hijab-chiffon-.jpg,https://static.itijara.eu/10401-large_default/instant-hijab-chiffon-.jpg",,,,,Instant Hijab Chiffon,,,1,,None,7.95,,"Deze instant hoofddoek van mooie chiffon stof is een ""double loop"" variant. De hoofddoek is namelijk aan 2 kanten genaaid (zie filmpje), waardoor het een mooier en specialer model is dan de reguliere instant hijab.",516,,,,,,,https://www.libasi.nl/instant-amira/6103-2718-instant-hijab-chiffon-.html#/516-libasi_kleur-zwart,,,
,,None,,,,,,,,,Home > Spelden en Sieraden,,EUR,,,,,,,,,,,,,https://static.itijara.eu/10133-large_default/spelden-zilver-kopje.jpg,,,,,Spelden - Zilver Kopje,,,1,,None,1.5,,Klein doosje met neutrale spelden met een zilverkleurige kopje.,5937,,,,,,,https://www.libasi.nl/spelden-en-sieraden/5937-spelden-zilver-kopje.html,,,
,,None,,,,,,,,,Home > Hijab & hijab accessoires > Accessoires,,EUR,,,Marokkaanse ronde Kam. Er word een willekeurige kleur verstuurd.,,,,,,,,,,https://static.itijara.eu/4994-large_default/ronde-kam.jpg,,,,,Ronde Kam,,,1,,"0,50",0.25,,None,2887,,,,,,,https://www.libasi.nl/accessoires/2887-ronde-kam.html,,,
,,Kleur,"Zwart, donkerblauw, donkergrijs, donkerbruin, Donkergrasgroen, Gebroken wit, Donkerrood, donkergroen, Geel, Creme, Paars, Oranje",,,,,,,,Home > Spelden en Sieraden,,EUR,,,,,,,,,,,,,https://static.itijara.eu/10095-large_default/hoofddoek-magneetspeld-glans.jpg,1,,,,Hoofddoek Magneetspeld Glans,,,1,,None,2.5,,None,158,,,,,,,https://www.libasi.nl/spelden-en-sieraden/5909-2281-hoofddoek-magneetspeld-glans.html#/158-kleur-zwart,,,
,,None,,,,,,,,,Home > Spelden en Sieraden,,EUR,,,,,,,,,,,,,https://static.itijara.eu/4293-large_default/kinderarmbandje.jpg,,,,,Kinderarmbandje,,,1,,None,0.95,,Prachtig kinderarmbandje met draaiende figuurtjes. De figuurtjes kunnen op elk willekeurige plek bevestigd worden.,2519,,,"Islam boeken,
                ",,,,https://www.libasi.nl/spelden-en-sieraden/2519-kinderarmbandje.html,,,
,,Kleur,"Zwart, donkerbruin, kobaltblauw, olijfgroen, Wit, Taupe, Dieprose, Creme, Rood, Appelgroen, babyroze",,,,,,,,Home > Spelden en Sieraden,,EUR,,,,,,,,,,,,,"https://static.itijara.eu/10417-medium_default/kersenspeld-hoofddoekspeld.jpg,https://static.itijara.eu/10418-medium_default/kersenspeld-hoofddoekspeld.jpg,https://static.itijara.eu/10419-medium_default/kersenspeld-hoofddoekspeld.jpg,https://static.itijara.eu/10417-large_default/kersenspeld-hoofddoekspeld.jpg,https://static.itijara.eu/10418-large_default/kersenspeld-hoofddoekspeld.jpg,https://static.itijara.eu/10419-large_default/kersenspeld-hoofddoekspeld.jpg",,,,,Kersenspeld - Hoofddoekspeld,,,1,,None,1.5,,None,251,,,,,,,https://www.libasi.nl/spelden-en-sieraden/4069-1780-kersenspeld-hoofddoekspeld.html#/251-kleur-creme,,,
,,Kleur,Gebroken wit,,,,,,,,Home > Spelden en Sieraden,,EUR,,,"Grote veiligheidsspeld. Formaat is ongeveer 7,5 x 2 cm.",,,,,,,,,,"https://static.itijara.eu/10139-medium_default/veiligheidsspeld-xl-parels.jpg,https://static.itijara.eu/6103-medium_default/veiligheidsspeld-xl-parels.jpg,https://static.itijara.eu/6106-medium_default/veiligheidsspeld-xl-parels.jpg,https://static.itijara.eu/10139-large_default/veiligheidsspeld-xl-parels.jpg,https://static.itijara.eu/6103-large_default/veiligheidsspeld-xl-parels.jpg,https://static.itijara.eu/6106-large_default/veiligheidsspeld-xl-parels.jpg",,,,,Veiligheidsspeld XL - Parels,,,1,,None,1.95,,None,189,,,,,,,https://www.libasi.nl/spelden-en-sieraden/3476-2303-veiligheidsspeld-xl-parels.html#/189-kleur-gebroken_wit,,,
,,Kleur,"Zwart, donkerpaars, turquoise, bordeauxrood, Roze, zilver, goud, Geel, Creme",,,,,,,,Home > Spelden en Sieraden,,EUR,,,"Kersenspeld zwart om zonder gat in je hoofddoek, de hoofddoek toch goed vast te maken. Prijs is per stuk.",,,,,,,,,,https://static.itijara.eu/5016-large_default/kersenspeld.jpg,,,,,Kersenspeld,,,1,,None,0.95,,None,158,,,,,,,https://www.libasi.nl/spelden-en-sieraden/2899-1690-kersenspeld.html#/158-kleur-zwart,,,
,,None,,,,,,,,,Home > Spelden en Sieraden,,EUR,,,,,,,,,,,,,https://static.itijara.eu/5017-large_default/doosje-spelden-zwart.jpg,1,,,,Doosje Spelden - Zwart,,,1,,"1,50",1.35,,None,2900,,,,,,,https://www.libasi.nl/spelden-en-sieraden/2900-doosje-spelden-zwart.html,,,
,,None,,,,,,,,,Home > Spelden en Sieraden,,EUR,,,,,,,,,,,,,https://static.itijara.eu/5015-large_default/spelden-zonder-kop.jpg,,,,,Spelden -  Zonder Kop,,,1,,None,1.5,,None,2897,,,,,,,https://www.libasi.nl/spelden-en-sieraden/2897-spelden-zonder-kop.html,,,
,,None,,,,,,,,,Home > Spelden en Sieraden,,EUR,,,6 Veiligheidsspelden om je hoofddoek mee vast te maken.,,,,,,,,,,"https://static.itijara.eu/5014-medium_default/veiligheidsspeld-zwart-wit-neutraal.jpg,https://static.itijara.eu/5013-medium_default/veiligheidsspeld-zwart-wit-neutraal.jpg,https://static.itijara.eu/5014-large_default/veiligheidsspeld-zwart-wit-neutraal.jpg,https://static.itijara.eu/5013-large_default/veiligheidsspeld-zwart-wit-neutraal.jpg",,,,,Veiligheidsspeld Zwart-Wit - Neutraal,,,1,,None,2.5,,None,2896,,,,,,,https://www.libasi.nl/spelden-en-sieraden/2896-veiligheidsspeld-zwart-wit-neutraal.html,,,
,,None,,,,,,,,,Home > Spelden en Sieraden,,EUR,,,Mooie speld om je hoofddoek mee vast te maken. U ontvangt 2 spelden.,,,,,,,,,,https://static.itijara.eu/4989-large_default/veiligheidsspeld-met-steentjes-2-stuks.jpg,,,,,Veiligheidsspeld met Steentjes (2 stuks),,,1,,"0,75",0.38,,None,2883,,,,,,,https://www.libasi.nl/spelden-en-sieraden/2883-veiligheidsspeld-met-steentjes-2-stuks.html,,,
,,Kleur,Zwart,,,,,,,,Home > Spelden en Sieraden,,EUR,,,Sierlijke magneten om je hoofddoek mee vast te maken.,,,,,,,,,,"https://static.itijara.eu/4991-medium_default/hijab-magneten.jpg,https://static.itijara.eu/4992-medium_default/hijab-magneten.jpg,https://static.itijara.eu/4991-large_default/hijab-magneten.jpg,https://static.itijara.eu/4992-large_default/hijab-magneten.jpg",,,,,Hijab Magneten,,,1,,"2,50",2.25,,None,158,,,,,,,https://www.libasi.nl/spelden-en-sieraden/2885-784-hijab-magneten.html#/158-kleur-zwart,,,
,,None,,,,,,,,,Home > Spelden en Sieraden,,EUR,,,Mooie mix van spelden om je hoofddoek mee vast te maken. in een zakje zit 4 spelden.,,,,,,,,,,https://static.itijara.eu/4990-large_default/veiligheidsspelden-steentjes-roodtinten.jpg,,,,,Veiligheidsspelden - steentjes - Roodtinten,,,1,,"1,95",0.98,,None,2884,,,,,,,https://www.libasi.nl/spelden-en-sieraden/2884-veiligheidsspelden-steentjes-roodtinten.html,,,
,,None,,,,,,,,,Home > Spelden en Sieraden,,EUR,,,,,,,,,,,,,https://static.itijara.eu/4988-large_default/veiligheidsspelden-ovaal.jpg,,,,,Veiligheidsspelden - Ovaal,,,1,,None,2.5,,None,2882,,,,,,,https://www.libasi.nl/spelden-en-sieraden/2882-veiligheidsspelden-ovaal.html,,,
,,None,,,,,,,,,Home > Spelden en Sieraden,,EUR,,,8 veiligheidsspelden voor het vastzetten van je hoofddoek of sjaal,,,,,,,,,,https://static.itijara.eu/4983-large_default/hijab-veiligheidsspelden-kleur-8-stuks.jpg,,,,,Hijab Veiligheidsspelden - Kleur (8 stuks),,,1,,None,2.5,,None,2876,,,,,,,https://www.libasi.nl/spelden-en-sieraden/2876-hijab-veiligheidsspelden-kleur-8-stuks.html,,,
,,None,,,,,,,,,Home > Spelden en Sieraden,,EUR,,,Mooie grote Broche.,,,,,,,,,,"https://static.itijara.eu/4977-medium_default/broche-ronde-bloem-1.jpg,https://static.itijara.eu/4978-medium_default/broche-ronde-bloem-1.jpg,https://static.itijara.eu/4979-medium_default/broche-ronde-bloem-1.jpg,https://static.itijara.eu/4980-medium_default/broche-ronde-bloem-1.jpg,https://static.itijara.eu/4981-medium_default/broche-ronde-bloem-1.jpg,https://static.itijara.eu/4982-medium_default/broche-ronde-bloem-1.jpg,https://static.itijara.eu/4977-large_default/broche-ronde-bloem-1.jpg,https://static.itijara.eu/4978-large_default/broche-ronde-bloem-1.jpg,https://static.itijara.eu/4979-large_default/broche-ronde-bloem-1.jpg",1,,,,Broche Ronde Bloem 1,,,1,,None,0,,None,2875,,,,,,,https://www.libasi.nl/spelden-en-sieraden/2875-765-broche-ronde-bloem-1.html#,,,
,,None,,,,,,,,,Home > Spelden en Sieraden,,EUR,,,,,,,,,,,,,"https://static.itijara.eu/1648-medium_default/veiligheidsspelden-10-stuks.jpg,https://static.itijara.eu/10137-medium_default/veiligheidsspelden-10-stuks.jpg,https://static.itijara.eu/1648-large_default/veiligheidsspelden-10-stuks.jpg,https://static.itijara.eu/10137-large_default/veiligheidsspelden-10-stuks.jpg",,,,,Veiligheidsspelden - 10 stuks,,,1,,None,0.75,,None,886,,,,,,,https://www.libasi.nl/spelden-en-sieraden/886-veiligheidsspelden-10-stuks.html,,,
,,Kleur,"Zwart, Wit",,,,,,,,Home > Spelden en Sieraden,,EUR,,,,,,,,,,,,,"https://static.itijara.eu/1650-medium_default/hoofddoek-speld-steentjes.jpg,https://static.itijara.eu/1649-medium_default/hoofddoek-speld-steentjes.jpg,https://static.itijara.eu/1650-large_default/hoofddoek-speld-steentjes.jpg,https://static.itijara.eu/1649-large_default/hoofddoek-speld-steentjes.jpg",,,,,Hoofddoek Speld Steentjes,,,1,,None,1.5,,None,177,,,,,,,https://www.libasi.nl/spelden-en-sieraden/887-555-hoofddoek-speld-steentjes.html#/177-kleur-wit,,,
,,None,,,,,,,,,Home > Spelden en Sieraden,,EUR,,,,,,,,,,,,,"https://static.itijara.eu/5806-medium_default/ketting-liefde-arabisch.jpg,https://static.itijara.eu/5807-medium_default/ketting-liefde-arabisch.jpg,https://static.itijara.eu/5808-medium_default/ketting-liefde-arabisch.jpg,https://static.itijara.eu/5806-large_default/ketting-liefde-arabisch.jpg,https://static.itijara.eu/5807-large_default/ketting-liefde-arabisch.jpg,https://static.itijara.eu/5808-large_default/ketting-liefde-arabisch.jpg",,,,,Ketting Liefde Arabisch,,,1,,None,9.95,,None,3291,,,,,,,https://www.libasi.nl/spelden-en-sieraden/3291-ketting-liefde-arabisch.html,,,
